 no_of_dependents, education, self_employed, income_annual, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
4,1,1,0.8247422680412371,0.4770408163265306,6,0.056666666666666754,0.8424657534246576,0.35051546391752575,0.7275064267352186,0.6938775510204083,0
3,1,1,0.9896907216494845,0.7168367346938774,12,0.31166666666666676,0.3082191780821918,0.7938144329896907,0.7840616966580978,0.7551020408163266,0
2,1,1,0.3814432989690722,0.23979591836734693,8,0.39833333333333343,0.1541095890410959,0.3917525773195876,0.19537275064267354,0.34693877551020413,0
2,1,1,0.20618556701030927,0.19897959183673466,8,0.6833333333333333,0.02054794520547945,0.14948453608247422,0.17994858611825196,0.06802721088435375,1
5,2,1,0.04123711340206185,0.03571428571428571,20,0.9650000000000001,0.0410958904109589,0.005154639175257732,0.05141388174807198,0.04761904761904762,1
4,2,1,0.6907216494845361,0.5535714285714285,10,0.3533333333333334,0.2123287671232877,0.4690721649484536,0.5218508997429306,0.2653061224489796,0
2,1,1,0.7422680412371133,0.6887755102040816,18,0.43500000000000005,0.4349315068493151,0.020618556701030927,0.6889460154241646,0.653061224489796,1
3,2,1,0.3917525773195876,0.288265306122449,6,0.39833333333333343,0.2054794520547945,0.13402061855670103,0.3033419023136247,0.3197278911564626,0
3,2,1,0.05154639175257732,0.0433673469387755,18,0.40666666666666673,0.030821917808219176,0.06701030927835051,0.030848329048843187,0.0272108843537415,0
2,2,1,0.17525773195876287,0.1096938775510204,16,0.5516666666666667,0.11301369863013698,0.13917525773195877,0.10796915167095116,0.1836734693877551,1
2,1,2,0.20618556701030927,0.16581632653061223,20,0.41000000000000003,0.16095890410958902,0.010309278350515464,0.10796915167095116,0.14965986394557823,0
1,1,1,0.18556701030927833,0.13520408163265304,14,0.44833333333333336,0.17465753424657532,0.05670103092783505,0.19537275064267354,0.108843537414966,1
4,2,2,0.7422680412371133,0.4489795918367347,6,0.14,0.4623287671232877,0.634020618556701,0.5681233933161954,0.3197278911564626,0
2,2,1,0.21649484536082472,0.22193877551020405,6,0.4716666666666667,0.1267123287671233,0.06701030927835051,0.16966580976863754,0.23129251700680273,1
5,2,1,0.3917525773195876,0.3877551020408163,12,0.3616666666666667,0.003424657534246575,0.03092783505154639,0.3033419023136247,0.2380952380952381,0
3,1,1,0.13402061855670103,0.14030612244897958,18,0.20000000000000007,0.030821917808219176,0.0979381443298969,0.09768637532133675,0.09523809523809525,0
2,2,1,0.5154639175257731,0.32142857142857145,18,0.5733333333333335,0.017123287671232876,0.25773195876288657,0.30077120822622105,0.5102040816326531,1
2,1,2,0.5360824742268041,0.3622448979591837,8,0.08166666666666667,0.3732876712328767,0.24742268041237112,0.5347043701799487,0.44897959183673475,0
3,1,2,0.7731958762886597,0.6377551020408162,18,0.6033333333333335,0.11986301369863013,0.5876288659793815,0.4832904884318766,0.6734693877551021,1
0,2,1,0.17525773195876287,0.15561224489795916,20,0.6733333333333333,0.03424657534246575,0.17525773195876287,0.12853470437017997,0.1292517006802721,1
4,2,1,0.6391752577319587,0.3877551020408163,2,0.040000000000000036,0.6335616438356164,0.5721649484536082,0.3496143958868895,0.30612244897959184,0
5,1,2,0.05154639175257732,0.03571428571428571,18,0.7616666666666667,0.0684931506849315,0.010309278350515464,0.04627249357326478,0.04081632653061225,1
3,1,1,0.5773195876288659,0.5790816326530611,16,0.10166666666666668,0.2089041095890411,0.520618556701031,0.5835475578406171,0.1904761904761905,0
1,1,2,0.16494845360824742,0.1301020408163265,4,0.19166666666666676,0.1541095890410959,0.10309278350515463,0.13624678663239076,0.12244897959183675,1
5,1,1,0.422680412371134,0.34438775510204084,18,0.53,0.3321917808219178,0.041237113402061855,0.35218508997429304,0.163265306122449,1
4,1,2,0.8041237113402061,0.6836734693877551,8,0.3733333333333334,0.5821917808219178,0.5618556701030928,0.6503856041131106,0.5714285714285715,0
0,2,2,0.09278350515463918,0.09693877551020408,18,0.9783333333333335,0.017123287671232876,0.06701030927835051,0.059125964010282785,0.08843537414965986,1
2,2,1,0.8865979381443299,0.7857142857142856,12,0.7150000000000001,0.4246575342465754,0.12371134020618556,0.5552699228791774,0.6394557823129252,1
4,1,2,0.4742268041237113,0.46683673469387754,14,0.79,0.3732876712328767,0.29896907216494845,0.31876606683804626,0.44217687074829937,1
0,2,1,0.0,0.01020408163265306,20,0.7066666666666668,0.023972602739726026,0.0,0.005141388174807198,0.020408163265306124,1
5,1,1,0.12371134020618556,0.06122448979591836,16,0.033333333333333326,0.03424657534246575,0.12886597938144329,0.06169665809768638,0.1360544217687075,0
5,1,2,0.23711340206185563,0.15561224489795916,16,0.4833333333333334,0.11301369863013698,0.20103092783505155,0.14138817480719795,0.2380952380952381,1
5,1,2,0.8144329896907216,0.6377551020408162,8,0.8266666666666667,0.547945205479452,0.6494845360824743,0.544987146529563,0.5306122448979592,1
0,1,1,0.6082474226804123,0.48214285714285715,6,0.9833333333333334,0.4794520547945206,0.30412371134020616,0.42159383033419023,0.5170068027210885,1
0,2,1,0.18556701030927833,0.1096938775510204,16,0.585,0.07534246575342465,0.12371134020618556,0.17737789203084833,0.108843537414966,1
4,2,2,0.4742268041237113,0.24999999999999997,12,0.5566666666666666,0.3184931506849315,0.015463917525773195,0.37789203084832906,0.46938775510204084,1
4,1,1,0.07216494845360825,0.06377551020408163,2,0.6000000000000001,0.04452054794520548,0.07216494845360824,0.053984575835475584,0.06122448979591837,1
4,2,2,0.1134020618556701,0.0816326530612245,12,0.3533333333333334,0.11643835616438356,0.07216494845360824,0.07455012853470437,0.04761904761904762,0
4,2,1,0.4123711340206186,0.22448979591836732,2,1.0,0.2328767123287671,0.27319587628865977,0.27249357326478146,0.40136054421768713,1
2,1,1,0.3195876288659794,0.2755102040816327,20,0.8716666666666668,0.16095890410958902,0.07731958762886598,0.2930591259640103,0.19727891156462588,1
2,2,1,0.8762886597938143,0.7168367346938774,12,0.9666666666666668,0.2773972602739726,0.09278350515463918,0.4910025706940874,0.29931972789115646,1
1,2,1,0.061855670103092786,0.05867346938775509,2,0.2316666666666667,0.023972602739726026,0.0,0.038560411311053984,0.0272108843537415,1
5,1,1,0.7422680412371133,0.42857142857142855,2,0.2350000000000001,0.5068493150684932,0.08247422680412371,0.5218508997429306,0.7346938775510204,0
3,2,2,0.6907216494845361,0.4642857142857143,6,0.10000000000000009,0.4828767123287671,0.0,0.4755784061696658,0.653061224489796,0
1,1,1,0.8865979381443299,0.8520408163265305,14,0.43500000000000005,0.3527397260273973,0.36597938144329895,0.6529562982005142,0.8095238095238095,1
2,1,1,0.8659793814432989,0.8214285714285714,4,0.7633333333333334,0.7191780821917808,0.03092783505154639,0.455012853470437,0.46938775510204084,1
2,1,2,0.5360824742268041,0.5178571428571428,18,0.5350000000000001,0.386986301369863,0.1134020618556701,0.29048843187660667,0.3741496598639456,1
4,1,1,0.27835051546391754,0.14285714285714285,18,0.5350000000000001,0.010273972602739725,0.15979381443298968,0.21079691516709514,0.2380952380952381,1
3,1,2,0.9896907216494845,0.5280612244897959,12,0.07000000000000006,0.8732876712328768,0.8556701030927835,0.6838046272493574,0.4761904761904762,0
4,1,2,0.3195876288659794,0.26785714285714285,4,0.42000000000000004,0.14726027397260272,0.04639175257731959,0.21336760925449874,0.22448979591836737,1
0,2,2,0.010309278350515462,0.005102040816326529,18,0.1266666666666667,0.0136986301369863,0.0,0.012853470437017997,0.020408163265306124,0
0,1,2,0.13402061855670103,0.10204081632653061,12,0.8350000000000002,0.1541095890410959,0.1134020618556701,0.07712082262210797,0.07482993197278912,1
3,2,1,0.5360824742268041,0.40816326530612246,4,0.3533333333333334,0.05821917808219178,0.17525773195876287,0.32904884318766064,0.40816326530612246,1
0,1,2,0.6597938144329897,0.38010204081632654,18,0.32833333333333337,0.0547945205479452,0.3556701030927835,0.36503856041131105,0.6326530612244898,0
0,1,2,0.5670103092783505,0.43112244897959184,8,0.14333333333333342,0.14726027397260272,0.36597938144329895,0.36246786632390743,0.19727891156462588,0
3,2,1,0.8556701030927835,0.6581632653061223,2,0.6383333333333334,0.22945205479452052,0.5360824742268041,0.6118251928020566,0.38775510204081637,1
0,1,2,0.7422680412371133,0.6071428571428571,16,0.7983333333333333,0.030821917808219176,0.14948453608247422,0.7352185089974294,0.33333333333333337,1
3,2,1,0.7835051546391752,0.44387755102040816,6,0.9600000000000002,0.5376712328767124,0.7835051546391752,0.6375321336760926,0.7346938775510204,1
3,1,1,0.7216494845360825,0.413265306122449,18,0.3583333333333334,0.2705479452054795,0.3247422680412371,0.4370179948586118,0.7210884353741497,0
2,2,2,0.7628865979381443,0.4846938775510204,12,0.2716666666666667,0.18835616438356162,0.07731958762886598,0.40359897172236503,0.653061224489796,0
4,2,1,0.7010309278350515,0.673469387755102,4,0.31000000000000005,0.3664383561643836,0.6288659793814433,0.4755784061696658,0.40816326530612246,1
0,2,2,0.5670103092783505,0.3239795918367347,6,0.046666666666666745,0.2705479452054795,0.3865979381443299,0.5244215938303343,0.5578231292517007,0
2,2,2,0.8247422680412371,0.7729591836734693,10,0.07166666666666666,0.339041095890411,0.5927835051546392,0.4267352185089974,0.4761904761904762,0
0,1,1,0.9072164948453607,0.7015306122448979,8,0.6866666666666668,0.03424657534246575,0.34536082474226804,0.6195372750642674,0.39455782312925175,1
3,2,2,0.3814432989690722,0.29591836734693877,6,0.5116666666666667,0.22945205479452052,0.30927835051546393,0.21850899742930593,0.1360544217687075,1
0,1,2,0.6494845360824741,0.40561224489795916,4,0.8533333333333335,0.5924657534246576,0.5515463917525774,0.5115681233933163,0.4217687074829932,1
4,2,1,0.21649484536082472,0.18877551020408162,16,0.4816666666666667,0.2089041095890411,0.2268041237113402,0.15424164524421596,0.1564625850340136,1
1,2,2,0.5670103092783505,0.548469387755102,18,0.595,0.4863013698630137,0.16494845360824742,0.5526992287917738,0.217687074829932,1
4,2,2,0.061855670103092786,0.06377551020408163,12,0.255,0.0547945205479452,0.015463917525773195,0.06683804627249357,0.04081632653061225,0
4,2,1,0.845360824742268,0.49489795918367346,14,0.9816666666666667,0.7705479452054794,0.29896907216494845,0.557840616966581,0.8231292517006803,1
1,1,1,0.422680412371134,0.43112244897959184,4,0.44000000000000006,0.3595890410958904,0.3402061855670103,0.2879177377892031,0.14965986394557823,1
1,2,1,0.010309278350515462,0.01530612244897959,20,0.19833333333333336,0.030821917808219176,0.0,0.007712082262210798,0.020408163265306124,0
1,1,2,0.8762886597938143,0.8596938775510203,16,0.605,0.18835616438356162,0.5515463917525774,0.4498714652956298,0.5510204081632654,1
1,2,2,0.4329896907216495,0.3010204081632653,4,0.9733333333333334,0.339041095890411,0.33505154639175255,0.37789203084832906,0.40816326530612246,1
1,1,1,0.556701030927835,0.42091836734693877,16,0.38,0.2602739726027397,0.33505154639175255,0.30848329048843187,0.2653061224489796,0
2,1,2,0.04123711340206185,0.025510204081632647,12,0.29166666666666674,0.00684931506849315,0.05670103092783505,0.05141388174807198,0.04081632653061225,0
4,2,1,0.23711340206185563,0.12244897959183675,20,0.6583333333333334,0.0410958904109589,0.211340206185567,0.16452442159383035,0.2380952380952381,1
5,2,2,0.3711340206185567,0.2602040816326531,10,0.7650000000000001,0.06506849315068493,0.34536082474226804,0.20051413881748073,0.36054421768707484,1
2,2,2,0.23711340206185563,0.23724489795918366,4,0.56,0.03424657534246575,0.05154639175257732,0.17994858611825196,0.1360544217687075,1
3,2,1,0.5463917525773195,0.5127551020408163,10,0.41000000000000003,0.3664383561643836,0.422680412371134,0.3393316195372751,0.272108843537415,0
5,1,1,0.44329896907216493,0.42857142857142855,2,0.5650000000000002,0.3664383561643836,0.3865979381443299,0.30077120822622105,0.44217687074829937,1
4,2,2,0.17525773195876287,0.09438775510204081,10,0.14666666666666672,0.02054794520547945,0.07216494845360824,0.13624678663239076,0.06122448979591837,0
5,1,1,0.6391752577319587,0.5025510204081632,12,0.4900000000000001,0.00684931506849315,0.10824742268041238,0.41645244215938304,0.3741496598639456,1
1,2,1,0.3711340206185567,0.2755102040816327,6,0.7666666666666668,0.07534246575342465,0.09278350515463918,0.21593830334190234,0.38775510204081637,1
4,2,1,0.6288659793814433,0.423469387755102,16,0.4700000000000001,0.5513698630136986,0.18556701030927836,0.6015424164524422,0.40816326530612246,1
3,2,2,0.010309278350515462,0.007653061224489796,6,0.9933333333333334,0.0136986301369863,0.020618556701030927,0.007712082262210798,0.0272108843537415,1
5,2,1,0.7113402061855669,0.548469387755102,18,0.9850000000000001,0.24315068493150682,0.0,0.4781491002570694,0.3197278911564626,1
2,2,1,0.04123711340206185,0.03571428571428571,2,0.32500000000000007,0.06164383561643835,0.010309278350515464,0.023136246786632394,0.034013605442176874,0
3,1,1,0.4329896907216495,0.3826530612244898,16,0.9416666666666667,0.04452054794520548,0.4329896907216495,0.37789203084832906,0.23129251700680273,1
4,2,2,0.7628865979381443,0.5229591836734693,12,0.7916666666666667,0.0684931506849315,0.7010309278350515,0.48586118251928023,0.435374149659864,1
5,1,1,0.8762886597938143,0.6658163265306122,10,0.030000000000000027,0.4075342465753425,0.14948453608247422,0.5886889460154242,0.6258503401360545,0
3,1,1,0.556701030927835,0.3163265306122449,12,0.15833333333333333,0.2842465753424658,0.47938144329896903,0.557840616966581,0.435374149659864,0
4,2,2,0.4020618556701031,0.32653061224489793,14,0.7866666666666668,0.386986301369863,0.21649484536082475,0.2622107969151671,0.2585034013605442,1
2,2,1,0.7938144329896907,0.4030612244897959,18,0.030000000000000027,0.5958904109589042,0.14948453608247422,0.7609254498714654,0.6326530612244898,0
3,2,1,0.556701030927835,0.5255102040816326,14,0.5816666666666668,0.1404109589041096,0.5515463917525774,0.3264781491002571,0.5578231292517007,1
3,2,2,0.10309278350515463,0.07142857142857142,10,0.2300000000000001,0.0547945205479452,0.1134020618556701,0.09254498714652956,0.06802721088435375,0
5,1,2,0.6907216494845361,0.49489795918367346,6,0.4800000000000001,0.339041095890411,0.3865979381443299,0.4318766066838046,0.49659863945578236,1
5,2,2,0.2577319587628866,0.13520408163265304,2,0.8583333333333334,0.0410958904109589,0.10309278350515463,0.17480719794344474,0.17687074829931973,1
4,1,1,0.9896907216494845,0.5561224489795917,4,0.10666666666666669,0.5787671232876712,0.5721649484536082,0.673521850899743,0.49659863945578236,0
2,2,2,0.9381443298969071,0.8163265306122448,4,0.4766666666666667,0.4931506849315069,0.32989690721649484,0.9434447300771209,0.7074829931972789,1
4,2,2,0.6701030927835051,0.6377551020408162,12,0.42500000000000004,0.5821917808219178,0.18556701030927836,0.596401028277635,0.33333333333333337,1
4,1,2,0.1134020618556701,0.1096938775510204,10,0.020000000000000018,0.06506849315068493,0.03092783505154639,0.07197943444730077,0.054421768707483,0
2,1,1,0.7938144329896907,0.42857142857142855,16,0.5083333333333333,0.660958904109589,0.7268041237113402,0.5552699228791774,0.7074829931972789,1
5,2,2,0.6701030927835051,0.5841836734693877,18,0.6200000000000001,0.05821917808219178,0.34536082474226804,0.5269922879177379,0.3673469387755102,1
2,2,1,0.1958762886597938,0.10714285714285714,18,0.4850000000000001,0.08904109589041095,0.02577319587628866,0.13367609254498716,0.10204081632653061,1
4,1,1,0.4639175257731959,0.2729591836734694,4,0.03500000000000003,0.3493150684931507,0.005154639175257732,0.23907455012853474,0.46938775510204084,0
2,1,2,0.36082474226804123,0.33418367346938777,16,0.15500000000000003,0.2226027397260274,0.03092783505154639,0.35732647814910024,0.2380952380952381,0
0,1,1,0.5773195876288659,0.548469387755102,2,0.43500000000000005,0.1541095890410959,0.3711340206185567,0.37789203084832906,0.28571428571428575,1
5,1,1,0.22680412371134018,0.1683673469387755,20,0.7083333333333335,0.06164383561643835,0.020618556701030927,0.21850899742930593,0.163265306122449,1
1,2,1,0.8144329896907216,0.6964285714285714,16,0.2300000000000001,0.03767123287671233,0.5412371134020618,0.8200514138817482,0.54421768707483,0
5,1,1,0.5360824742268041,0.5382653061224489,12,0.16500000000000004,0.1404109589041096,0.5,0.3110539845758355,0.46258503401360546,0
0,1,2,0.12371134020618556,0.1301020408163265,8,0.4866666666666667,0.14383561643835618,0.020618556701030927,0.10282776349614396,0.054421768707483,1
2,2,2,0.23711340206185563,0.211734693877551,8,0.8916666666666668,0.08904109589041095,0.20618556701030927,0.19023136246786634,0.08843537414965986,1
0,2,1,0.14432989690721648,0.12755102040816324,4,0.7216666666666667,0.017123287671232876,0.10824742268041238,0.13367609254498716,0.07482993197278912,1
0,2,2,0.36082474226804123,0.2627551020408163,20,0.30666666666666675,0.20205479452054792,0.06701030927835051,0.3496143958868895,0.2380952380952381,0
5,2,1,0.03092783505154639,0.038265306122448974,20,0.5250000000000001,0.02054794520547945,0.03608247422680412,0.020565552699228794,0.020408163265306124,1
3,2,1,0.5257731958762886,0.4897959183673469,4,0.4850000000000001,0.4554794520547945,0.2422680412371134,0.5012853470437019,0.5374149659863946,1
